geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_readcount,BC_2_readcount,BC_3_readcount,BC_DOX_1_readcount,BC_DOX_2_readcount,BC_DOX_3_readcount,DL_1_readcount,DL_2_readcount,DL_3_readcount,DL_DOX_1_readcount,DL_DOX_2_readcount,DL_DOX_3_readcount,HT_1_readcount,HT_2_readcount,HT_3_readcount,HT_ZN_1_readcount,HT_ZN_2_readcount,HT_ZN_3_readcount,L8_1_readcount,L8_2_readcount,L8_3_readcount,L8_DOX_1_readcount,L8_DOX_2_readcount,L8_DOX_3_readcount,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,HT_1_fpkm,HT_2_fpkm,HT_3_fpkm,HT_ZN_1_fpkm,HT_ZN_2_fpkm,HT_ZN_3_fpkm,L8_1_fpkm,L8_2_fpkm,L8_3_fpkm,L8_DOX_1_fpkm,L8_DOX_2_fpkm,L8_DOX_3_fpkm,DL_group_fpkm,BC_DOX_group_fpkm,HT_ZN_group_fpkm,BC_group_fpkm,HT_group_fpkm,DL_DOX_group_fpkm,L8_DOX_group_fpkm,L8_group_fpkm,L8_DOX(L8_DOXvsL8),L8(L8_DOXvsL8),log2FoldChange(L8_DOXvsL8),pvalue(L8_DOXvsL8),padj(L8_DOXvsL8),significant(L8_DOXvsL8),DL_DOX(DL_DOXvsDL),DL(DL_DOXvsDL),log2FoldChange(DL_DOXvsDL),pvalue(DL_DOXvsDL),padj(DL_DOXvsDL),significant(DL_DOXvsDL),BC_DOX(BC_DOXvsBC),BC(BC_DOXvsBC),log2FoldChange(BC_DOXvsBC),pvalue(BC_DOXvsBC),padj(BC_DOXvsBC),significant(BC_DOXvsBC),HT_ZN(HT_ZNvsHT),HT(HT_ZNvsHT),log2FoldChange(HT_ZNvsHT),pvalue(HT_ZNvsHT),padj(HT_ZNvsHT),significant(HT_ZNvsHT),GeneType,GeneDescription
ENSG00000254673,FNTA,chr8,+,42873567,42932477,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,Uncharacterized_protein_
ENSG00000254670,CTC-497E21.3,chr11,-,13022637,13030706,670,2,4,1,1,0,0,73,72,55,27,29,29,7,6,18,14,7,11,6,17,9,10,8,7,0.124206451,0.378457691,0.091064144,0.055627881,0,0,5.038304719,6.265432838,5.251519151,2.072443451,1.812173241,2.323531295,0.617413673,0.636789068,1.799557402,1.31151112,0.492347409,0.77542367,0.416863695,1.168013652,0.583617911,0.65050048,0.562105504,0.737137004,5.518418903,0.018542627,0.859760733,0.197909429,1.017920048,2.069382662,0.649914329,0.722831753,8.914882887,9.852467132,-0.0296,0.81495,0.92906,FALSE,26.46650193,70.75324412,-1.1952,1.08E-06,5.36E-06,TRUE,0.267415382,2.680856967,-0.97014,0.11603,0.19607,FALSE,10.46542732,10.95437099,-0.05703,0.89958,0.93937,FALSE,lincRNA,-
ENSG00000100299,ARSA,chr22,-,51063446,51066607,2053,532,361,364,1730,1561,1370,560,416,425,957,1192,891,112,50,74,84,102,124,279,305,295,414,340,234,10.78230574,11.14680487,10.81769286,31.40685653,30.52953001,33.58528091,12.61349532,11.81402176,13.24332532,23.97268705,24.308817,23.29775564,3.223903838,1.731809853,2.414408616,2.568083147,2.34131389,2.852685583,6.326053779,6.838875385,6.243009156,8.788885685,7.796373217,8.041774366,12.55694747,31.84055582,2.587360874,10.91560116,2.456707436,23.85975323,8.209011089,6.469312773,344.9986341,270.8595613,0.30985,0.0027921,0.019016,TRUE,935.1082876,493.6071027,0.90984,5.73E-31,1.31E-29,TRUE,1390.698573,452.5169957,1.6149,4.54E-97,1.44E-95,TRUE,96.63973102,80.92856178,0.23456,0.29221,0.42726,FALSE,protein_coding,arylsulfatase_A
ENSG00000171346,KRT15,chr17,-,39669995,39678781,5237,11,9,5,141,130,98,27,25,13,55,97,69,59,39,36,138,138,134,11,9,8,43,46,12,0.087397512,0.108941182,0.058251839,1.003468758,0.996705703,0.941804734,0.23840621,0.278324104,0.158802687,0.540099585,0.775471209,0.707280766,0.665767274,0.529542943,0.46045578,1.653922886,1.241780774,1.208490932,0.09777498,0.079110428,0.066369465,0.357856002,0.413502282,0.161667844,0.225177667,0.980659732,1.368064864,0.084863511,0.551921999,0.674283853,0.31100871,0.081084958,33.31615786,8.672653309,0.59298,7.46E-05,0.00084884,TRUE,67.35006273,22.57517801,1.2764,8.93E-07,4.49E-06,TRUE,109.3143991,8.973780331,3.3459,2.21E-24,1.62E-23,TRUE,130.2008847,46.34101354,1.397,2.86E-10,1.63E-09,TRUE,protein_coding,keratin_15
ENSG00000161912,ADCY10P1,chr6,+,41068761,41108571,4567,41,30,24,39,53,38,66,66,52,46,53,52,67,40,59,54,68,81,27,40,47,37,25,15,0.373544034,0.416411188,0.320628736,0.318273817,0.46596256,0.418764591,0.668265894,0.842570616,0.728399097,0.517989013,0.485871445,0.61122015,0.866955482,0.622799322,0.865344429,0.742132571,0.701659356,0.837674276,0.275201235,0.403183527,0.447123763,0.353096275,0.257698357,0.23173158,0.746411869,0.401000323,0.760488734,0.370194653,0.785033077,0.538360203,0.280842071,0.375169508,26.26423567,34.88741724,-0.1705,0.28348,0.55888,FALSE,46.92551157,65.2293412,-0.41274,0.070956,0.14589,FALSE,38.93388904,34.13840612,0.17577,0.57458,0.69485,FALSE,63.1887479,57.52169901,0.12382,0.60902,0.73008,FALSE,pseudogene,adenylate_cyclase_10_(soluble)_pseudogene_1
ENSG00000243388,RPL3P3,chr14,+,57445127,57446339,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,ribosomal_protein_L3_pseudogene_3
ENSG00000214700,C12orf71,chr12,-,27233991,27235447,957,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.038945329,0,0,0,0.060923023,0,0,0,0,0,0.074303148,0,0,0,0.049352509,0.048641358,0,0.04539928,0,0,0,0.020307674,0.012981776,0.016450836,0,0.024767716,0,0,0.031346879,0,0.613889264,-0.013719,0.63224,NA,NA,0,0.369790397,-0.030436,0.77648,NA,NA,0.267415382,0,0.061284,0.86913,NA,NA,0.288912775,0.377670539,-0.01151,0.96417,NA,NA,protein_coding,chromosome_12_open_reading_frame_71
ENSG00000127903,ZNF835,chr19,-,57174020,57183151,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,zinc_finger_protein_835
ENSG00000141219,C17orf80,chr17,+,71228372,71245091,3635,505,273,296,332,324,256,418,317,301,320,388,320,372,342,308,255,327,317,350,407,484,417,357,298,5.780639984,4.760914456,4.968319406,3.40408962,3.578876895,3.544483161,5.317509072,5.084499772,5.297355845,4.527300176,4.468932845,4.725751646,6.047717978,6.690226821,5.675632975,4.403059045,4.239276627,4.118850402,4.482097038,5.154229999,5.784979865,4.999816481,4.623453074,5.78411374,5.233121563,3.509149892,4.253728692,5.169957948,6.137859258,4.573994889,5.135794432,5.140435634,382.1609999,380.7994243,-0.0029121,0.97787,0.99173,FALSE,317.3738845,364.2284864,-0.19549,0.061714,0.12965,FALSE,271.4020868,379.3308142,-0.48546,3.58E-05,0.0001042,TRUE,281.1448969,357.6178405,-0.34294,0.0021901,0.0059618,TRUE,protein_coding,chromosome_17_open_reading_frame_80
ENSG00000232567,GLUD1P8,chr10,+,47253595,47259683,201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318273888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106091296,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0.407359216,-0.030436,0.77648,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,glutamate_dehydrogenase_1_pseudogene_8
ENSG00000232560,C21orf37,chr21,+,18811208,18821503,714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058276136,0,0,0,0,0,0,0,0.089598111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029866037,0,0,0.019425379,0,0,0,0,0,0,NA,NA,NA,NA,0,0.407359216,-0.030436,0.77648,NA,NA,0,0.278394928,-0.11406,0.75912,NA,NA,0,0,NA,NA,NA,NA,protein_coding,chromosome_21_open_reading_frame_37
ENSG00000137285,TUBB2B,chr6,-,3224495,3231964,2020,125,86,80,117,87,87,44,37,14,46,43,28,10,12,20,19,25,25,32,30,30,14,30,27,2.574824324,2.698852987,2.416355504,2.158747309,1.729314759,2.167630487,1.007250937,1.067932344,0.443377585,1.171116743,0.891237813,0.74410118,0.292551033,0.422424431,0.663203223,0.590365508,0.583226244,0.584534045,0.737422245,0.683665533,0.645254126,0.302064084,0.699153504,0.943055756,0.839520288,2.018564185,0.586041932,2.563344272,0.459392896,0.935485245,0.648091115,0.688780635,26.77106251,28.39114267,-0.044377,0.77509,0.90814,FALSE,36.11485451,32.47893757,0.10613,0.70865,0.82349,FALSE,86.76976045,104.5536015,-0.26313,0.19264,0.30051,FALSE,21.5278194,14.8887374,0.43721,0.25421,0.38304,FALSE,protein_coding,tubulin_beta_2B_class_IIb
ENSG00000249068,CTC-287O8.1,chr5,-,109175829,109176393,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083406514,0,0,0,0,0,0,0,0,0,0.027802171,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.284837103,0,0.043813,0.84331,NA,NA,pseudogene,-
ENSG00000137288,MNF1,chr6,-,33665345,33679504,507,1229,872,847,1013,914,642,649,464,456,544,498,454,424,360,341,253,289,330,1223,1174,1204,1169,1124,689,100.8632327,109.0286593,101.9289765,74.46784787,72.38430374,63.73007595,59.19337605,53.35847471,57.53789246,55.18037759,41.12424156,48.06990066,49.42092881,50.4909675,45.05203591,31.32068891,26.86199739,30.74164847,112.288718,106.5942892,103.1761772,100.4914183,104.3664725,95.88181317,56.69658107,70.19407585,29.64144493,103.9402895,48.32131074,48.12483994,100.246568,107.3530615,1040.126448,1110.461767,-0.087197,0.19165,0.44482,FALSE,466.067414,550.4700885,-0.23868,0.023038,0.055115,FALSE,757.7611754,1064.178485,-0.48316,2.13E-09,8.39E-09,TRUE,273.3207349,392.7344154,-0.51869,3.72E-06,1.48E-05,TRUE,protein_coding,mitochondrial_nucleoid_factor_1
ENSG00000230870,FBXW11P1,chr21,-,32999440,33000913,1474,5,3,5,2,2,2,0,1,1,2,3,2,2,2,0,0,0,2,5,3,6,1,1,3,0.141143694,0.129019667,0.206963964,0.050570801,0.054480198,0.068288863,0,0.0395545,0.043400985,0.069779241,0.085211908,0.072837972,0.080183594,0.096483192,0,0,0,0.064084601,0.157902915,0.093690935,0.176853913,0.029568204,0.031937813,0.143598118,0.027651828,0.057779954,0.021361534,0.159042442,0.058888929,0.07594304,0.068368045,0.142815921,2.063596174,4.296182173,-0.083499,0.32736,NA,NA,2.136155109,0.777149613,0.2093,0.3801,0.54875,FALSE,1.810282735,4.734920163,-0.80309,0.20731,0.31958,FALSE,0.577825549,1.388015167,-0.20851,0.5756,NA,NA,pseudogene,F-box_and_WD_repeat_domain_containing_11_pseudogene_1
ENSG00000240766,PLCXD2-AS1,chr3,-,111395583,111396280,491,0,0,2,8,5,4,4,0,1,0,1,5,1,1,0,4,5,2,4,2,1,4,2,1,0,0,0.248525362,0.607261589,0.408878879,0.410011338,0.376716699,0,0.130291347,0,0.085269757,0.546655653,0.120357044,0.14482304,0,0.511325255,0.479884731,0.192384321,0.379224271,0.18750908,0.088486988,0.355059325,0.191756969,0.143695604,0.169002682,0.475383935,0.394531435,0.082841787,0.088393361,0.210641803,0.230170633,0.21840678,2.315491658,2.197619974,0.0069115,0.92645,NA,NA,1.964772642,1.597692294,0.033759,0.8863,0.93775,FALSE,4.974967111,0.823480089,1.2487,0.053282,0.099813,FALSE,3.514447372,0.694007584,0.69324,0.13212,0.22599,FALSE,antisense,PLCXD2_antisense_RNA_1
ENSG00000265273,PGDP1,chr18,+,29542141,29543581,1441,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.042340719,0.025864455,0,0,0.064180395,0,0,0,0,0,0,0.049346365,0,0,0,0,0,0,0,0,0,0,0.021393465,0.008621485,0,0.014113573,0.016448788,0,0,0,0,0,NA,NA,NA,NA,0,0.595166539,-0.061284,0.58524,NA,NA,0.267415382,0.411740045,-0.035074,0.93371,NA,NA,0,0.377670539,-0.060676,0.78428,NA,NA,pseudogene,phosphogluconate_dehydrogenase_pseudogene_1
ENSG00000142273,CBLC,chr19,+,45281126,45303891,1579,802,533,553,1683,1517,1293,414,279,314,590,660,548,832,590,722,766,1087,1072,749,810,776,983,919,583,21.13397541,21.39819916,21.36806586,39.72549366,38.57532695,41.2129557,12.12424166,10.30185561,12.72168345,19.2160274,17.50001108,18.63046779,31.13825008,26.56984573,30.6283125,30.44846363,32.44111954,32.06519068,22.08092758,23.6143877,21.35209517,27.13274991,27.39908342,26.0502203,11.7159269,39.83792543,31.65159128,21.30008014,29.44546944,18.44883542,26.86068454,22.34913682,868.0269427,719.7281249,0.25781,0.00039141,0.0035758,TRUE,556.1898402,354.281788,0.63412,3.02E-10,2.13E-09,TRUE,1338.421573,679.1325586,0.97645,8.86E-44,1.12E-42,TRUE,908.9639782,745.6969089,0.28343,0.00027066,0.00085559,TRUE,protein_coding,Cbl_proto-oncogene_E3_ubiquitin_protein_ligase_C
ENSG00000114529,C3orf52,chr3,+,111805182,111849851,3722,351,229,260,761,727,562,342,322,287,294,357,234,179,162,186,423,572,517,329,338,354,363,317,218,3.92391605,3.900239352,4.262056391,7.620362037,7.842674796,7.599365171,4.248993925,5.043974567,4.932903217,4.062231684,4.015765695,3.374930391,2.84203661,3.094979644,3.347376612,7.133172765,7.242159396,6.560475921,4.11469032,4.180364315,4.132261515,4.250623904,4.009456875,4.132426143,4.741957237,7.687467335,6.978602694,4.028737264,3.094797622,3.81764259,4.130835641,4.142438716,314.7083019,314.4613402,0.0013551,0.98924,0.99581,FALSE,271.3333209,337.7580809,-0.30036,0.011428,0.029602,TRUE,608.8872282,302.7997559,1.0047,5.37E-24,3.89E-23,TRUE,472.2348669,184.7048389,1.3368,7.30E-31,1.04E-29,TRUE,protein_coding,chromosome_3_open_reading_frame_52
ENSG00000108064,TFAM,chr10,+,60144782,60158981,5414,2550,1655,1883,1195,1194,867,1863,1614,1408,1254,1522,1208,3444,3021,3191,2035,2645,2636,2319,2468,2610,2236,2081,1399,19.59796098,19.37813124,21.22043493,8.226535396,8.855074926,8.05968769,15.91222739,17.38115627,16.63724723,11.91167986,11.76990396,11.97771607,37.59221339,39.6781692,39.47994643,23.59200797,23.02267825,22.99578958,19.93885077,20.98460043,20.94513487,18.00014368,18.09491228,18.23158551,16.64354363,8.380432671,23.20349193,20.06550905,38.91677634,11.8864333,18.10888049,20.62286202,2006.577578,2276.818556,-0.17843,0.00030668,0.0029006,TRUE,1228.478733,1724.801107,-0.48555,9.76E-18,1.17E-16,TRUE,965.5798279,2193.688894,-1.1787,3.74E-74,8.45E-73,TRUE,2284.420183,3378.101764,-0.56317,3.55E-39,6.20E-38,TRUE,protein_coding,transcription_factor_A_mitochondrial
ENSG00000007516,BAIAP3,chr16,+,1383602,1399439,4678,468,316,324,465,466,424,86,57,85,225,291,210,304,221,228,134,210,218,260,273,339,256,313,157,4.162695037,4.282121753,4.225781184,3.704759772,3.999740947,4.561660989,0.850108986,0.710408294,1.162400465,2.473523429,2.604409613,2.409818912,3.840310786,3.359318699,3.264695131,1.797890862,2.115473047,2.200986849,2.58720449,2.686434337,3.148475992,2.385075723,3.149827521,2.367905741,0.907639248,4.088720569,2.038116919,4.223532658,3.488108205,2.495917318,2.634269662,2.807371606,252.0698401,267.723499,-0.069419,0.55736,0.79105,FALSE,222.8810059,81.29574713,1.3655,4.24E-16,4.58E-15,TRUE,406.7030553,398.9664391,0.025141,0.81414,0.87697,FALSE,173.4653928,261.6355043,-0.57706,3.23E-05,0.00011484,TRUE,protein_coding,BAI1-associated_protein_3
ENSG00000107566,ERLIN1,chr10,-,101909851,101948091,5792,2154,1407,1527,464,451,330,1696,1270,1168,1302,1565,1222,1754,1519,1614,1337,1744,1747,1961,2002,2130,2218,2056,1322,15.47412516,15.39918337,16.08543078,2.985772709,3.126469192,2.867495559,13.54046777,12.78405272,12.90064298,11.56048777,11.31259676,11.32577641,17.8959205,18.64869181,18.66564403,14.48843905,14.18947563,14.24575672,15.76037933,15.91143395,15.97761513,16.68996449,16.7107988,16.1037818,13.07505449,2.99324582,14.30789047,15.65291311,18.40341878,11.39962031,16.50151503,15.8831428,1956.115378,1876.272876,0.059961,0.24164,0.51078,FALSE,1260.495537,1450.130593,-0.20244,0.0005635,0.0019102,TRUE,368.9838661,1830.700769,-2.2998,2.31E-212,2.35E-210,TRUE,1507.018361,1709.037689,-0.18071,0.00058384,0.0017564,TRUE,protein_coding,ER_lipid_raft_associated_1
ENSG00000196539,OR2T3,chr1,+,248636627,248637634,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_2_subfamily_T_member_3
ENSG00000239443,PABPC1P10,chr3,-,155027216,155027596,381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132096829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044032276,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.352985873,0,0.061284,0.86913,NA,NA,0,0,NA,NA,NA,NA,pseudogene,poly(A)_binding_protein_cytoplasmic_1_pseudogene_10
ENSG00000247049,CTC-338M12.7,chr5,-,180651646,180657685,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,antisense,-
ENSG00000160886,LY6K,chr8,+,143781529,143786545,2724,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039413792,0,0.0261043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008701433,0.013137931,0,0,0,0,NA,NA,NA,NA,0.679774566,0,0.054261,0.64262,NA,NA,0,0,NA,NA,NA,NA,0,0.377670539,-0.060676,0.78428,NA,NA,protein_coding,lymphocyte_antigen_6_complex_locus_K
ENSG00000198520,C1orf228,chr1,+,45140364,45191263,2113,17,8,13,33,15,20,73,56,37,56,110,61,0,1,0,1,3,0,2,3,5,1,1,2,0.334763719,0.240006297,0.375375624,0.58207877,0.285034827,0.476373798,1.597569409,1.545190094,1.120209609,1.362957324,2.179564402,1.549728675,0,0.03365268,0,0.029704295,0.066906787,0,0.044060368,0.065357519,0.102809066,0.020626376,0.022279383,0.066781393,1.420989704,0.447829132,0.032203694,0.316715213,0.01121756,1.6974168,0.036562384,0.070742318,1.581747356,3.0412931,-0.057858,0.44515,NA,NA,68.41052134,57.50413189,0.21626,0.34928,0.51706,FALSE,20.15552676,13.50998849,0.49691,0.25591,0.37782,FALSE,1.232620385,0.377670539,0.23996,0.49221,NA,NA,protein_coding,chromosome_1_open_reading_frame_228
ENSG00000241058,NSUN6,chr10,-,18834490,18940551,2201,207,143,150,157,153,107,258,255,194,178,196,187,99,80,101,117,159,159,232,287,248,256,214,145,3.913265035,4.118586022,4.15808563,2.658562819,2.791113859,2.446702144,5.420458657,6.754815995,5.63869695,4.159045651,3.72831456,4.560861615,2.658080675,2.584574741,3.073755602,3.336449558,3.404281784,3.411915394,4.906655513,6.002548177,4.895449147,5.06923409,4.577163057,4.648072947,5.937990534,2.632126274,3.384215579,4.063312229,2.772137006,4.149407275,4.764823364,5.268217612,214.6791301,236.406687,-0.11456,0.33017,0.60613,FALSE,174.3379181,250.1007226,-0.49975,0.00030949,0.0010996,TRUE,123.3189406,180.6044494,-0.53585,0.00086972,0.0021915,TRUE,135.4649925,97.85727902,0.45434,0.010264,0.02445,TRUE,protein_coding,NOP2/Sun_domain_family_member_6
ENSG00000244607,CCDC13,chr3,-,42734155,42814745,2943,9,6,10,28,35,29,21,13,5,10,20,8,0,0,0,2,6,1,13,11,8,10,12,8,0.127245141,0.129238865,0.207315584,0.354597024,0.477511623,0.495935393,0.329963123,0.257541058,0.108686802,0.17474448,0.284522261,0.145923439,0,0,0,0.042653874,0.096074782,0.016048369,0.205622538,0.172058536,0.118102919,0.148092192,0.19195244,0.191789444,0.232063661,0.442681347,0.051592342,0.154599863,0,0.20173006,0.177278025,0.165261331,10.67384379,9.935884114,0.021572,0.87056,0.95099,FALSE,11.32768211,13.0933199,-0.12207,0.71354,0.82713,FALSE,27.69012496,9.191445399,1.396,0.0011856,0.0029432,TRUE,2.754153545,0,0.73721,0.069071,0.13131,FALSE,protein_coding,coiled-coil_domain_containing_13
ENSG00000173811,CCDC13-AS1,chr3,+,42774067,42788260,2049,4,0,2,3,3,0,0,2,0,1,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0.08122823,0,0.059553906,0.054569078,0.058787564,0,0,0.056909061,0,0.025098731,0,0.157193514,0,0,0,0,0,0,0,0.022466315,0.042408112,0,0,0,0.018969687,0.037785547,0,0.046927379,0,0.060764082,0,0.021624809,0,0.897894217,-0.02632,0.42113,NA,NA,2.369509631,0.739580794,0.18368,0.4001,0.56942,FALSE,1.656466483,1.937059802,-0.097671,0.87777,0.92071,FALSE,0,0,NA,NA,NA,NA,antisense,CCDC13_antisense_RNA_1
ENSG00000165462,PHOX2A,chr11,-,71950121,71956708,1699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03591111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01197037,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.411740045,-0.11406,0.75912,NA,NA,0,0,NA,NA,NA,NA,protein_coding,paired-like_homeobox_2a
ENSG00000236131,MED13P1,chrY,+,17019778,17019948,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,mediator_complex_subunit_13_pseudogene_1
ENSG00000240824,MTND3P7,chr3,-,165878565,165878907,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,MT-ND3_pseudogene_7
ENSG00000177728,KIAA0195,chr17,+,73437240,73496171,5632,1039,757,719,2040,1951,1774,994,869,813,1596,2039,1592,1642,1261,1377,895,1132,1160,1210,1391,1412,1385,1341,798,7.676121867,8.520505863,7.78912111,13.50003325,13.90915632,15.852886,8.161314448,8.996022138,9.234746245,14.57350346,15.15762288,15.17419806,17.22913653,15.9210458,16.37718655,9.974224368,9.471793036,9.727842145,10.00092913,11.36941932,10.89263512,10.71789631,11.20904945,9.996897075,8.797360944,14.42069186,9.72461985,7.995249613,16.50912296,14.96844147,10.64128094,10.75432786,1226.465987,1234.832318,-0.0065268,0.92066,0.97148,FALSE,1609.097867,948.3286672,0.75951,2.71E-34,7.12E-33,TRUE,1727.252278,909.3513197,0.92377,1.03E-36,1.08E-35,TRUE,995.982043,1490.928093,-0.58165,1.96E-21,2.01E-20,TRUE,protein_coding,KIAA0195
ENSG00000139223,ANP32D,chr12,+,48866448,48866843,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,acidic_(leucine-rich)_nuclear_phosphoprotein_32_family_member_D
ENSG00000176231,OR10H4,chr19,+,16059818,16060768,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_10_subfamily_H_member_4
ENSG00000144554,FANCD2,chr3,+,10068098,10143614,5219,931,639,639,301,322,206,876,736,652,644,790,704,398,371,380,361,588,515,1101,1225,1286,1147,1067,696,7.42251944,7.761500818,7.470260964,2.149544872,2.477277965,1.986539893,7.761634402,8.222121737,7.992034789,6.345886469,6.337475779,7.241202512,4.506597601,5.054820801,4.877129662,4.341488443,5.309314459,4.660592197,9.820139288,10.80494579,10.70568787,9.57852297,9.624535435,9.40907474,7.99193031,2.204454244,4.770465033,7.551427074,4.812849354,6.641521587,9.537377715,10.44359098,1018.727565,1111.285596,-0.11962,0.064145,0.21466,FALSE,661.5360061,798.4468849,-0.26893,0.00061259,0.0020618,TRUE,244.8934361,795.8318154,-1.6842,3.84E-62,7.12E-61,TRUE,452.7716722,402.6910031,0.17233,0.095816,0.17297,FALSE,protein_coding,Fanconi_anemia_complementation_group_D2
